ep_rets,avg_losses
-9749.517004966736,1205.3638635058549
191.09684991836548,1203.2159266483488
-9788.904262542725,1202.860887935978
-9749.517004966736,1202.502287474538
191.09684991836548,1200.3708611727084
-9786.905445098877,1200.0223863521023
-9785.485007286072,1199.6749086756706
-19782.40263414383,1201.1011869635713
191.09684991836548,1198.9872301867842
-19755.858763694763,1200.408505042127
171.19321060180664,1198.306582166361
190.3418321609497,1196.2106897288763
191.09684991836548,1194.1200882045066
-9749.517004966736,1193.7824983994878
183.0797963142395,1191.7047701758195
177.31331253051758,1189.6352208888604
191.09684991836548,1187.5705874574246
-9749.517004966736,1187.246503691288
-9781.746173858643,1186.9275379068724
-19757.767836093903,1188.341681973515
-9749.517004966736,1188.0177299869765
-19757.767836093903,1189.425047768791
180.46279907226562,1187.383730064274
-9749.517004966736,1187.0629977960689
181.08097887039185,1185.0326675060953
-9749.517004966736,1184.7170212265255
-19755.858763694763,1186.1206048643087
191.09684991836548,1184.1006167921328
-9788.904262542725,1183.793445314407
190.3418321609497,1181.7847655611024
191.09684991836548,1179.7824102966426
190.3418321609497,1177.7871951758023
-9786.905445098877,1177.4924269069627
190.3418321609497,1175.5076517519342
-9777.502798557281,1175.2178367706365
190.3418321609497,1173.2435551959531
190.3418321609497,1171.2759005488706
183.0797963142395,1169.3159874495896
177.31331253051758,1167.363540559738
-19787.375661849976,1168.767595535552
-19757.58159828186,1170.1619341129183
-9805.261099338531,1169.8872930297598
177.17647075653076,1167.946937856394
-19755.858763694763,1169.3380346285117
171.19321060180664,1167.4059629497692
-19757.58159828186,1168.7908760393027
191.09684991836548,1166.8628460973337
190.3418321609497,1164.9413468338228
190.3418321609497,1163.0261698191762
175.67674255371094,1161.1196755921835
181.08097887039185,1159.2184844567978
180.30278491973877,1157.3237519246002
191.09684991836548,1155.4334163645906
190.3418321609497,1153.5494150885954
180.46279907226562,1151.6730372861002
-9809.822473526001,1151.4353653985468
183.0797963142395,1149.5681672856158
-19755.858763694763,1150.9569367299512
177.17647075653076,1149.0975115985757
177.72518157958984,1147.2440146586293
-9777.502798557281,1147.0115341419569
190.3418321609497,1145.1653870450623
